word_original,word_normalized,pos,count,tag1,tag2,tag3
thaler,thaler,PROPN,83,,,
idyll,idyll,PROPN,83,,,
zierde,zierde,NOUN,83,,,
heller,heller,PROPN,83,,,
franken,franken,PROPN,83,,,
zierlich,zierlich,ADV,83,,,
schwelle,schwelle,NOUN,83,,,
schweden,schweden,PROPN,83,,,
ausstattung,ausstattung,NOUN,83,,,
rügen,rügen,PROPN,83,,,
fremdartig,fremdartig,ADV,83,,,
politik,politik,NOUN,83,,,
vorwiegend,vorwiegend,ADV,83,,,
sturz,sturz,NOUN,83,,,
schlachtfeld,schlachtfeld,NOUN,83,,,
trostlos,trostlos,ADV,83,,,
ackerbau,ackerbau,NOUN,83,,,
bischof,bischof,NOUN,83,,,
wortschatz,wortschatz,NOUN,83,,,
leicest,leicest,NOUN,83,,,
sammen,sammen,VERB,82,,,
phantastisch,phantastisch,ADV,82,Phantasie,Ästhetik,Idealismus
nachträglich,nachträglich,ADV,82,,,
studiren,studiren,VERB,82,,,
heroisch,heroisch,ADV,82,,,
än,än,X,82,,,
aufbauen,aufbaün,PROPN,82,,,
alpen,alpen,NOUN,82,Raum,,
uralt,uralt,ADV,82,,,
schweifen,schweifen,VERB,82,,,
schwur,schwur,NOUN,82,,,
zusammenhängen,zusammenhängen,VERB,82,,,
untergehen,untergehen,VERB,82,,,
sprengen,sprengen,VERB,82,,,
busch,busch,NOUN,82,,,
vorübergehend,vorübergehend,ADV,82,,,
königl,königl,PROPN,82,,,
schüchtern,schüchtern,ADV,82,,,
wahrend,wahrend,ADV,82,Zeit,Logik,
ableitung,ableitung,NOUN,82,,,
unterordnen,unterordnen,VERB,82,,,
mißtrauen,mißtraün,PROPN,82,,,
spielraum,spielraum,NOUN,82,,,
technik,technik,NOUN,82,,,
gären,gären,VERB,82,,,
gedrängt,gedrängt,VERB,82,,,
verborgen,verborgen,VERB,82,,,
bedrohen,bedrohen,VERB,82,,,
aufstellung,aufstellung,NOUN,82,,,
edenhall,edenhall,NOUN,82,,,
geistesleben,geistesleben,NOUN,82,Welt,Idealismus,
erklärend,erklärend,ADV,82,,,
hoffmann,hoffmann,PROPN,82,,,
lehrgang,lehrgang,NOUN,82,,,
beanspruchen,beanspruchen,VERB,82,,,
verherrlichung,verherrlichung,NOUN,82,,,
hohenstaufen,hohenstaufen,VERB,82,,,
abbrechen,abbrechen,VERB,81,,,
auftretend,auftretend,ADV,81,,,
malerisch,malerisch,ADV,81,,,
heiterkeit,heiterkeit,NOUN,81,,,
morgens,morgens,ADV,81,,,
harmlos,harmlos,ADV,81,,,
romanisch,romanisch,ADV,81,Sprache,,
mühen,mühen,VERB,81,,,
verzeihen,verzeihen,VERB,81,,,
ro,ro,X,81,,,
samen,samen,NOUN,81,,,
übelstehen,übelstehen,VERB,81,,,
schlechthin,schlechthin,ADV,81,,,
julius,julius,PROPN,81,,,
testament,testament,NOUN,81,,,
jahrh,jahrh,PROPN,81,,,
peter,peter,PROPN,81,,,
satzlehre,satzlehre,VERB,81,,,
hauptmann,hauptmann,PROPN,81,,,
vorbildung,vorbildung,NOUN,81,,,
alexander,alexander,PROPN,81,,,
linde,linde,NOUN,81,Narrativ,,
prädikat,prädikat,NOUN,81,,,
geboten,geboten,VERB,81,,,
schmieden,schmieden,VERB,81,,,
sam,sam,PROPN,81,,,
widerwille,widerwille,PROPN,81,,,
schulzeit,schulzeit,NOUN,81,,,
mil,mil,X,81,,,
ermöglichen,ermöglichen,VERB,81,,,
ankündigen,ankündigen,VERB,81,,,
verhängnisvoll,verhängnisvoll,ADV,81,,,
österreichisch,österreichisch,ADV,81,Nation,,
genauigkeit,genauigkeit,NOUN,80,,,
vollenden,vollenden,VERB,80,,,
dä,dä,X,80,,,
eilig,eilig,ADV,80,,,
entschiedenheit,entschiedenheit,NOUN,80,,,
äußerst,äußerst,ADV,80,,,
dreifach,dreifach,ADV,80,,,
schütteln,schütteln,VERB,80,,,
anklingen,anklingen,VERB,80,,,
kümmern,kümmern,VERB,80,,,
glühen,glühen,VERB,80,,,
schullektüre,schullektüre,VERB,80,,,
basis,basis,NOUN,80,,,
wehmuth,wehmuth,PROPN,80,,,
liviu,liviu,NOUN,80,,,
verdacht,verdacht,NOUN,80,,,
studirt,studirt,PROPN,80,,,
haupttheil,haupttheil,NOUN,80,,,
unerläßlich,unerläßlich,ADV,80,,,
anfänglich,anfänglich,ADV,80,,,
bildungsmittel,bildungsmittel,NOUN,80,Lehrmedien,,
märz,märz,PROPN,80,,,
markt,markt,NOUN,80,,,
materie,materie,NOUN,80,,,
allgemeinheit,allgemeinheit,NOUN,80,,,
aufklären,aufklären,VERB,80,,,
erscheinend,erscheinend,ADV,80,,,
proserpina,proserpina,PROPN,80,,,
anzürkennen,anzürkennen,NOUN,80,,,
evangelisch,evangelisch,ADV,80,Theologie,,
zurecht,zurecht,ADV,80,,,
vorbringen,vorbringen,VERB,80,,,
jahrzehnt,jahrzehnt,ADV,80,,,
mitschüler,mitschüler,NOUN,80,Schule,Typ,
unterrichtsstunde,unterrichtsstunde,ADJ,80,Praktik,Zeit ,Schule
repetition,repetition,NOUN,80,,,
direct,direct,PROPN,80,,,
ulrich,ulrich,PROPN,80,,,
declamation,declamation,NOUN,80,,,
bezwingen,bezwingen,VERB,80,,,
aufbewahren,aufbewahren,VERB,80,,,
begünstigen,begünstigen,VERB,80,,,
lesestückes,lesestückes,PROPN,80,Lehrmedien,,
bestimmend,bestimmend,ADV,80,,,
freytag,freytag,PROPN,80,,,
hilfsmittel,hilfsmittel,NOUN,80,,,
gottfried,gottfried,PROPN,80,,,
ahnlich,ahnlich,ADV,80,,,
volkspoesie,volkspösie,NOUN,79,,,
hochachtung,hochachtung,NOUN,79,,,
einflößen,einflößen,VERB,79,,,
leier,leier,NOUN,79,,,
verächtlich,verächtlich,ADV,79,,,
meisterschaft,meisterschaft,NOUN,79,,,
glatt,glatt,ADV,79,,,
volksmäßig,volksmäßig,ADV,79,,,
nachsatz,nachsatz,NOUN,79,,,
eroberer,eroberer,NOUN,79,,,
ewigkeit,ewigkeit,NOUN,79,,,
abhängen,abhängen,VERB,79,,,
klagend,klagend,ADV,79,,,
schulden,schulden,VERB,79,,,
unsicher,unsicher,ADV,79,,,
beigeben,beigeben,VERB,79,,,
berauben,berauben,VERB,79,,,
thü,thü,X,79,,,
sprachwissenschaft,sprachwissenschaft,NOUN,79,,,
mundartlich,mundartlich,ADV,79,,,
prof,prof,PROPN,79,,,
tüchtigkeit,tüchtigkeit,NOUN,79,,,
rousseau,rousseau,PROPN,79,,,
verwirklichen,verwirklichen,VERB,79,,,
lebensverhältnis,lebensverhältnis,NOUN,79,Welt,,
tempo,tempo,NOUN,79,,,
erfordernis,erfordernis,PROPN,79,,,
übertreibung,übertreibung,NOUN,79,,,
werkzeug,werkzeug,NOUN,79,,,
einwand,einwand,NOUN,79,,,
zusagen,zusagen,NOUN,78,,,
nachwelt,nachwelt,VERB,78,,,
buße,buße,NOUN,78,,,
grell,grell,ADV,78,,,
detail,detail,NOUN,78,,,
natürlichkeit,natürlichkeit,NOUN,78,,,
genus,genus,X,78,Gender,Sprache,
wiederkehren,wiederkehren,VERB,78,,,
wanken,wanken,VERB,78,,,
gruß,gruß,PROPN,78,,,
ergänzend,ergänzend,ADV,78,,,
überein,überein,ADP,78,,,
kleinigkeit,kleinigkeit,NOUN,78,,,
hinterlassen,hinterlassen,VERB,78,,,
laster,laster,NOUN,78,,,
herausstellen,herausstellen,VERB,78,,,
freitag,freitag,NOUN,78,,,
langweilig,langweilig,ADV,78,,,
veredeln,veredeln,VERB,78,,,
bedingen,bedingen,VERB,78,,,
komödie,komödie,NOUN,78,,,
mythu,mythu,X,78,,,
anhänger,anhänger,NOUN,78,,,
selbsttätigkeit,selbsttätigkeit,NOUN,78,,,
belebend,belebend,ADV,78,,,
erhaltung,erhaltung,NOUN,78,,,
dankenswert,dankenswert,VERB,78,,,
überlegung,überlegung,NOUN,78,,,
jahrgang,jahrgang,NOUN,78,,,
synonym,synonym,ADV,78,,,
gedruckt,gedruckt,VERB,78,,,
erziehend,erziehend,ADV,78,,,
auftragen,auftragen,VERB,78,,,
geschicklichkeit,geschicklichkeit,NOUN,78,,,
gesammelt,gesammelt,VERB,78,,,
volksleben,volksleben,VERB,78,Welt,Nation,
schenkendorf,schenkendorf,PROPN,78,,,
verständig,verständig,ADV,77,positive Bewertung,,
unbeachtet,unbeachtet,ADV,77,,,
auflösung,auflösung,NOUN,77,,,
festigkeit,festigkeit,NOUN,77,,,
bestandtheil,bestandtheil,NOUN,77,,,
vorbehalten,vorbehalten,VERB,77,,,
hauchen,hauchen,VERB,77,,,
zweikampf,zweikampf,NOUN,77,,,
unvergleichlich,unvergleichlich,ADV,77,,,
brand,brand,NOUN,77,,,
erbauen,erbaün,NOUN,77,Theologie,Narrativ,
gießen,gießen,VERB,77,,,
historiker,historiker,NOUN,77,,,
beschaffen,beschaffen,VERB,77,,,
eintretend,eintretend,ADV,77,,,
zurückgehen,zurückgehen,VERB,77,,,
übereinstimmend,übereinstimmend,ADV,77,,,
verhelfen,verhelfen,VERB,77,,,
fortlaufend,fortlaufend,ADV,77,,,
rector,rector,X,77,,,
acker,acker,NOUN,77,,,
verhüten,verhüten,VERB,77,,,
wortbildung,wortbildung,NOUN,77,,,
denker,denker,NOUN,77,,,
gemach,gemach,VERB,77,,,
verfall,verfall,NOUN,77,,,
tells,tells,ADV,77,,,
gröfst,gröfst,PROPN,77,,,
getrost,getrost,ADV,76,,,
stolberg,stolberg,PROPN,76,,,
hartmann,hartmann,PROPN,76,,,
durchgängig,durchgängig,ADV,76,,,
verstärken,verstärken,VERB,76,,,
fühlbar,fühlbar,ADV,76,,,
dativ,dativ,NOUN,76,,,
kühnheit,kühnheit,NOUN,76,,,
syntaktisch,syntaktisch,ADV,76,,,
orakel,orakel,NOUN,76,,,
wende,wende,VERB,76,,,
griech,griech,PROPN,76,,,
nachfolger,nachfolger,NOUN,76,,,
mitzutheil,mitzutheil,NOUN,76,,,
schall,schall,NOUN,76,,,
lehrling,lehrling,PROPN,76,,,
einleuchtend,einleuchtend,ADV,76,,,
vorsatz,vorsatz,NOUN,76,,,
april,april,NOUN,76,,,
selbstsucht,selbstsucht,NOUN,76,,,
hunger,hunger,NOUN,76,,,
geschlossen,geschlossen,VERB,76,,,
spalten,spalten,VERB,76,,,
umgestaltung,umgestaltung,NOUN,76,,,
erreichbar,erreichbar,ADV,76,,,
schö,schö,ADV,76,,,
kapelle,kapelle,NOUN,76,,,
häßlich,häßlich,ADV,76,,,
nachlesen,nachlesen,VERB,76,Praktik,Lesen,
erwartet,erwartet,VERB,76,,,
vertragen,vertragen,VERB,76,,,
schief,schief,ADV,76,,,
episode,episode,NOUN,76,,,
naturleben,naturleben,NOUN,76,Welt,Natur,
übersetzer,übersetzer,NOUN,76,,,
vertheidig,vertheidig,NOUN,76,,,
terzky,terzky,PROPN,76,,,
armee,armee,NOUN,76,,,
mittelschule,mittelschule,NOUN,76,,,
mustern,mustern,NOUN,76,,,
heldenthat,heldenthat,VERB,76,,,
teilweise,teilweise,ADV,76,,,
bestandteil,bestandteil,NOUN,76,,,
wächter,wächter,PROPN,76,,,
modification,modification,NOUN,76,,,
mädchenschule,mädchenschule,PROPN,76,,,
mortimer,mortimer,NOUN,76,,,
galgen,galgen,VERB,76,,,
haller,haller,PROPN,75,,,
bestrafen,bestrafen,VERB,75,,,
flamme,flamme,NOUN,75,,,
unsichtbar,unsichtbar,ADV,75,,,
begleiter,begleiter,NOUN,75,,,
entgegensetzen,entgegensetzen,VERB,75,,,
vertheilen,vertheilen,NOUN,75,,,
städtchen,städtchen,NOUN,75,,,
angelegt,angelegt,VERB,75,,,
verworren,verworren,ADV,75,,,
herauf,herauf,ADV,75,,,
wälzen,wälzen,VERB,75,,,
verhängnis,verhängnis,NOUN,75,,,
ex,ex,X,75,,,
blank,blank,ADV,75,,,
vorangehen,vorangehen,VERB,75,,,
erstaunen,erstaunen,VERB,75,,,
reform,reform,NOUN,75,,,
concreten,concreten,ADJ,75,,,
konrad,konrad,PROPN,75,,,
fingerzeig,fingerzeig,NOUN,75,,,
lebensvoll,lebensvoll,VERB,75,Welt,positive Bewertung,
winckelmann,winckelmann,PROPN,75,,,
zeitlich,zeitlich,ADV,75,,,
zeitung,zeitung,NOUN,75,,,
speziell,speziell,ADV,75,,,
hochzeit,hochzeit,NOUN,75,,,
werkstatt,werkstatt,NOUN,75,,,
verwertung,verwertung,NOUN,75,,,
verrat,verrat,NOUN,75,,,
staatlich,staatlich,ADV,75,,,
hunne,hunne,VERB,75,,,
niederlage,niederlage,NOUN,75,,,
ebenbürtig,ebenbürtig,ADV,75,,,
ehedem,ehedem,ADV,75,,,
carlos,carlos,PROPN,74,,,
seligkeit,seligkeit,NOUN,74,,,
angewandt,angewandt,VERB,74,,,
aufregen,aufregen,VERB,74,,,
jesus,jesus,PROPN,74,,,
scherzen,scherzen,VERB,74,,,
erquicken,erquicken,VERB,74,,,
einladen,einladen,VERB,74,,,
größern,größern,VERB,74,,,
süden,süden,NOUN,74,,,
streuen,streün,PROPN,74,,,
leidend,leidend,ADV,74,,,
präposition,präposition,NOUN,74,,,
forscher,forscher,NOUN,74,,,
vertauschen,vertauschen,VERB,74,,,
stuck,stuck,NOUN,74,,,
zuvörderst,zuvörderst,ADV,74,,,
überraschend,überraschend,ADV,74,,,
abdrucken,abdrucken,VERB,74,,,
ausgebildet,ausgebildet,VERB,74,,,
gewerbe,gewerbe,NOUN,74,,,
stattlich,stattlich,ADV,74,,,
anschauungsweise,anschauungsweise,NOUN,74,,,
kundig,kundig,ADV,74,,,
unterzeichnen,unterzeichnen,VERB,74,,,
verkümmern,verkümmern,VERB,74,,,
geschweige,geschweige,ADV,74,Logik ,,
uberhaupt,uberhaupt,ADV,74,,,
scheidung,scheidung,NOUN,74,,,
kraut,kraut,PART,74,,,
einfügen,einfügen,VERB,74,,,
entwickelnd,entwickelnd,ADV,74,,,
abscheu,abscheu,NOUN,74,,,
plattdeutsch,plattdeutsch,ADV,74,,,
unvergänglich,unvergänglich,ADV,74,,,
ausziehen,ausziehen,VERB,74,,,
anhängen,anhängen,VERB,74,,,
ergötzen,ergötzen,VERB,74,,,
wohlthat,wohlthat,VERB,74,,,
beliebig,beliebig,ADV,74,,,
psychisch,psychisch,ADV,74,,,
ausarbeiten,ausarbeiten,VERB,74,,,
vorausschicken,vorausschicken,VERB,74,,,
gustav,gustav,PROPN,74,,,
außern,außern,VERB,74,,,
veranstalten,veranstalten,VERB,74,,,
dichtwerk,dichtwerk,NOUN,74,,,
troja,troja,PROPN,74,,,
tropus,tropus,NOUN,74,,,
siebenjährig,siebenjährig,ADV,74,Ereignis,,
voltaire,voltaire,PROPN,74,,,
einheimisch,einheimisch,ADV,73,,,
ausgehend,ausgehend,ADV,73,,,
reichhaltig,reichhaltig,ADV,73,,,
umwandlung,umwandlung,NOUN,73,,,
geheimniß,geheimniß,NOUN,73,,,
angehörige,angehörige,ADJ,73,,,
ersticken,ersticken,VERB,73,,,
strebend,strebend,ADV,73,,,
droben,droben,VERB,73,,,
absatz,absatz,NOUN,73,,,
anklage,anklage,NOUN,73,,,
erregend,erregend,ADV,73,,,
aufsteigen,aufsteigen,VERB,73,,,
quälen,quälen,VERB,73,,,
verzehren,verzehren,VERB,73,,,
vorspiel,vorspiel,NOUN,73,,,
menschlichkeit,menschlichkeit,NOUN,73,,,
weitläufig,weitläufig,ADV,73,,,
recha,recha,NOUN,73,,,
referent,referent,NOUN,73,,,
herausheben,herausheben,VERB,73,,,
fördernd,fördernd,ADV,73,,,
begleitung,begleitung,NOUN,73,,,
humanistisch,humanistisch,ADV,73,,,
eugen,eugen,NOUN,73,,,
normann,normann,PROPN,73,,,
thematisch,thematisch,ADV,73,,,
rüdeger,rüdeger,NOUN,73,,,
unsterblichkeit,unsterblichkeit,NOUN,72,,,
versammeln,versammeln,VERB,72,,,
asche,asche,NOUN,72,,,
ehrenvoll,ehrenvoll,ADV,72,,,
mythos,mythos,NOUN,72,,,
gräßlich,gräßlich,ADV,72,,,
überblicken,überblicken,VERB,72,,,
kammer,kammer,NOUN,72,,,
deutlichkeit,deutlichkeit,NOUN,72,,,
besorgniß,besorgniß,NOUN,72,,,
vorhaben,vorhaben,VERB,72,,,
zerstörung,zerstörung,NOUN,72,,,
ausruf,ausruf,NOUN,72,,,
mehrmals,mehrmals,ADV,72,,,
finstern,finstern,NOUN,72,,,
krönen,krönen,VERB,72,,,
genuss,genuss,NOUN,72,,,
jupiter,jupiter,NOUN,72,,,
handwerk,handwerk,NOUN,72,,,
nachkommen,nachkommen,VERB,72,,,
braun,braun,PROPN,72,,,
entfliehen,entfliehen,VERB,72,,,
na,na,PROPN,72,,,
beglücken,beglücken,VERB,72,,,
gleichartig,gleichartig,ADV,72,,,
sprachgefühl,sprachgefühl,ADV,72,,,
sicht,sicht,NOUN,72,,,
versicherung,versicherung,NOUN,72,,,
erkennbar,erkennbar,ADV,72,,,
empfohlen,empfohlen,VERB,72,,,
populär,populär,ADV,72,,,
hieran,hieran,ADV,72,,,
homburg,homburg,PROPN,72,,,
abstufung,abstufung,NOUN,72,,,
widerfahren,widerfahren,VERB,72,,,
sprachform,sprachform,NOUN,72,,,
kugel,kugel,NOUN,72,,,
anfertigung,anfertigung,NOUN,72,,,
sat,sat,PROPN,72,,,
giselher,giselher,ADJ,72,,,
hamburg,hamburg,PROPN,72,,,
schülerbibliothek,schülerbibliothek,PROPN,72,,,
vorsehung,vorsehung,NOUN,72,,,
hurra,hurra,NOUN,72,,,
johannes,johannes,PROPN,71,,,
antrag,antrag,NOUN,71,,,
schlechterdings,schlechterdings,ADV,71,,,
ereigniß,ereigniß,NOUN,71,,,
ausbleiben,ausbleiben,VERB,71,,,
abgewinnen,abgewinnen,VERB,71,,,
erobern,erobern,VERB,71,,,
sonnen,sonnen,VERB,71,,,
rasen,rasen,VERB,71,,,
verzeichnen,verzeichnen,VERB,71,,,
verkündigen,verkündigen,VERB,71,,,
einfluss,einfluss,NOUN,71,,,
unbestimmen,unbestimmen,NOUN,71,,,
selbsttätig,selbsttätig,ADV,71,,,
achill,achill,VERB,71,,,
unvermeidlich,unvermeidlich,ADV,71,,,
fächern,fächern,NOUN,71,,,
fließend,fließend,ADV,71,,,
vermehrung,vermehrung,NOUN,71,,,
unvollkommen,unvollkommen,ADV,71,,,
publicum,publicum,VERB,71,,,
anhänglichkeit,anhänglichkeit,NOUN,71,,,
empfindlich,empfindlich,ADV,71,,,
botschaft,botschaft,NOUN,71,,,
engl,engl,PROPN,71,,,
erklärlich,erklärlich,ADV,71,,,
beleidigen,beleidigen,VERB,71,,,
zusammenfassend,zusammenfassend,ADV,71,,,
jugendlektüre,jugendlektüre,PROPN,71,,,
kämmerer,kämmerer,NOUN,71,,,
artus,artus,NOUN,71,,,
gödeken,gödeken,NOUN,71,,,
gluck,gluck,NOUN,71,,,
klaucken,klaucken,VERB,71,,,
kehrreim,kehrreim,PROPN,71,,,
herwig,herwig,PROPN,71,,,
breiten,breiten,ADJ,70,Höhe ,,
majestät,majestät,NOUN,70,,,
säule,säule,NOUN,70,,,
dorotheens,dorotheens,PROPN,70,,,
traulich,traulich,ADV,70,,,
verrathen,verrathen,VERB,70,,,
unterdessen,unterdessen,ADV,70,,,
verlobung,verlobung,NOUN,70,,,
mitgefühl,mitgefühl,NOUN,70,,,
ansprechen,ansprechen,VERB,70,,,
grauen,graün,NOUN,70,,,
bangen,bangen,VERB,70,,,
belohnung,belohnung,NOUN,70,,,
schlank,schlank,ADV,70,,,
unterthanen,unterthanen,NOUN,70,,,
hervorhebung,hervorhebung,NOUN,70,,,
prosastück,prosastück,NOUN,70,,,
fortgang,fortgang,NOUN,70,,,
unreif,unreif,ADV,70,,,
prolog,prolog,VERB,70,,,
peinlich,peinlich,ADV,70,,,
abgeleitet,abgeleitet,VERB,70,,,
überzeugend,überzeugend,ADV,70,,,
zerbrechen,zerbrechen,VERB,70,,,
losen,losen,PRON,70,,,
aufstehen,aufstehen,VERB,70,,,
namhaft,namhaft,ADV,70,,,
biene,biene,NOUN,70,,,
handlungsweise,handlungsweise,NOUN,70,,,
panzer,panzer,NOUN,70,,,
anlehnen,anlehnen,VERB,70,,,
gehoben,gehoben,VERB,70,,,
festsetzen,festsetzen,VERB,70,,,
rhetor,rhetor,NOUN,70,,,
feldzug,feldzug,NOUN,70,,,
weisz,weisz,PROPN,70,,,
anmut,anmut,NOUN,70,,,
genusses,genusses,VERB,70,Emotion ,,
schlau,schlau,ADV,70,,,
anteil,anteil,NOUN,70,,,
untertertia,untertertia,PROPN,70,,,
ungeachtet,ungeachtet,ADP,69,Logik,,
egoismus,egoismus,NOUN,69,,,
scheitern,scheitern,VERB,69,,,
warnend,warnend,ADV,69,,,
hinfügen,hinfügen,VERB,69,,,
absondern,absondern,VERB,69,,,
contrast,contrast,X,69,,,
harfe,harfe,VERB,69,,,
spotten,spotten,VERB,69,,,
mythologisch,mythologisch,ADV,69,,,
stranden,stranden,VERB,69,,,
streifen,streifen,NOUN,69,,,
durst,durst,NOUN,69,,,
jäh,jäh,ADV,69,,,
abnehmen,abnehmen,VERB,69,,,
fürchterlich,fürchterlich,ADV,69,,,
tuch,tuch,NOUN,69,,,
freud,freud,PROPN,69,,,
auslassung,auslassung,NOUN,69,,,
zulässig,zulässig,ADV,69,,,
adelung,adelung,NOUN,69,,,
scham,scham,NOUN,69,,,
verirren,verirren,VERB,69,,,
vorbilden,vorbilden,ADJ,69,,,
vortheilhaft,vortheilhaft,ADV,69,,,
breslau,breslau,PROPN,69,,,
kursus,kursus,PROPN,69,Schule,,
größtentheils,größtentheils,ADV,69,,,
aufrichten,aufrichten,VERB,69,,,
gütig,gütig,ADV,69,,,
stock,stock,PROPN,69,,,
gesprochen,gesprochen,VERB,69,,,
akademisch,akademisch,ADV,69,,,
zergliederung,zergliederung,NOUN,69,,,
oberklasse,oberklasse,NOUN,69,,,
aussagen,aussagen,VERB,69,,,
scharen,scharen,VERB,69,,,
ausschliefslich,ausschliefslich,ADV,69,,,
verhüllen,verhüllen,VERB,68,,,
abspiegeln,abspiegeln,VERB,68,,,
stufenfolge,stufenfolge,NOUN,68,,,
kamerad,kamerad,PROPN,68,,,
irrtum,irrtum,NOUN,68,,,
dichterwerk,dichterwerk,NOUN,68,,,
füglich,füglich,ADV,68,,,
trüben,trüben,VERB,68,,,
vergönnen,vergönnen,VERB,68,,,
ungebildet,ungebildet,ADV,68,,,
unfruchtbar,unfruchtbar,ADV,68,,,
minnesänger,minnesänger,PROPN,68,Mediävistik ,,
geräusch,geräusch,ADV,68,,,
hochherzig,hochherzig,PROPN,68,,,
satire,satire,PROPN,68,,,
rennen,rennen,VERB,68,,,
aufzählen,aufzählen,VERB,68,,,
gläubig,gläubig,ADV,68,,,
hauptaufgabe,hauptaufgabe,NOUN,68,,,
bewältigen,bewältigen,VERB,68,,,
erforschen,erforschen,VERB,68,,,
antigone,antigone,PROPN,68,,,
hegel,hegel,PROPN,68,,,
erschöpfend,erschöpfend,ADV,68,,,
belohnen,belohnen,VERB,68,,,
entschuldigung,entschuldigung,NOUN,68,,,
fischen,fischen,VERB,68,,,
schulmäßig,schulmäßig,ADV,68,,,
verräth,verräth,VERB,68,,,
anzeige,anzeige,NOUN,68,,,
altertümlich,altertümlich,ADV,68,,,
vorenthalten,vorenthalten,VERB,68,,,
allmälig,allmälig,ADV,68,,,
ersichtlich,ersichtlich,ADV,68,,,
satzgefüge,satzgefüge,NOUN,68,,,
literaturgeschichtlich,literaturgeschichtlich,ADV,68,,,
nibelungenstrophe,nibelungenstrophe,NOUN,68,,,
zusammenfassung,zusammenfassung,NOUN,68,,,
barbar,barbar,ADV,68,,,
bürgen,bürgen,NOUN,68,,,
rudolf,rudolf,PROPN,68,,,
beachtenswert,beachtenswert,ADV,68,,,
schulleben,schulleben,NOUN,68,Welt,Schule,
mufst,mufst,PROPN,68,,,
herunter,herunter,ADV,67,,,
charakterzug,charakterzug,X,67,,,
bewegend,bewegend,ADV,67,,,
allegorie,allegorie,NOUN,67,,,
abwechselnd,abwechselnd,ADV,67,,,
besteigen,besteigen,VERB,67,,,
verkürzen,verkürzen,VERB,67,,,
hafen,hafen,PROPN,67,,,
daheim,daheim,ADV,67,,,
bedeutsamkei,bedeutsamkei,PROPN,67,,,
erz,erz,PROPN,67,,,
agamemnon,agamemnon,PROPN,67,,,
vergeben,vergeben,VERB,67,,,
rauchen,rauchen,VERB,67,,,
fluss,fluss,NOUN,67,,,
müßig,müßig,ADV,67,,,
betätigen,betätigen,VERB,67,,,
anwesend,anwesend,ADV,67,,,
zärtlich,zärtlich,ADV,67,,,
gesetzt,gesetzt,VERB,67,,,
silbern,silbern,NOUN,67,,,
antreten,antreten,VERB,67,,,
jünger,jünger,ADV,67,Alter,Zeit ,
ausbeuten,ausbeuten,VERB,67,,,
hö,hö,X,67,,,
bevorstehend,bevorstehend,ADV,67,,,
schier,schier,ADV,67,,,
theologisch,theologisch,ADV,67,Theologie,,
ausrüsten,ausrüsten,VERB,67,,,
verwandlung,verwandlung,NOUN,67,,,
straßburg,straßburg,PROPN,67,,,
zurufen,zurufen,VERB,67,,,
organisation,organisation,NOUN,67,,,
joseph,joseph,PROPN,67,,,
nebensätzen,nebensätzen,NOUN,67,,,
ethik,ethik,NOUN,67,,,
anbahnen,anbahnen,VERB,67,,,
tanne,tanne,NOUN,67,,,
seicht,seicht,ADV,67,,,
realistisch,realistisch,ADV,67,,,
grausig,grausig,ADV,67,,,
vorfinden,vorfinden,VERB,67,,,
staatsmann,staatsmann,NOUN,67,,,
königstochter,königstochter,NOUN,67,,,
wehmut,wehmut,NOUN,67,,,
bertran,bertran,PROPN,67,,,
veralten,veralten,VERB,66,,,
scharfsinn,scharfsinn,NOUN,66,,,
luise,luise,PROPN,66,,,
trochäisch,trochäisch,ADV,66,Beschreibung,Poetologie,
trunk,trunk,NOUN,66,,,
grimmig,grimmig,ADV,66,,,
beginnend,beginnend,ADV,66,,,
sitz,sitz,NOUN,66,,,
tonlos,tonlos,ADV,66,,,
fläche,fläche,NOUN,66,,,
flüchten,flüchten,VERB,66,,,
faßlich,faßlich,ADV,66,,,
tiefsinnig,tiefsinnig,ADV,66,,,
fehlend,fehlend,ADV,66,,,
piccolomini,piccolomini,PROPN,66,,,
düstern,düstern,ADV,66,,,
eifersucht,eifersucht,NOUN,66,,,
spüren,spüren,VERB,66,,,
trocknen,trocknen,VERB,66,,,
apostel,apostel,NOUN,66,,,
durchgreifend,durchgreifend,ADV,66,,,
lerche,lerche,ADJ,66,,,
zurückziehen,zurückziehen,VERB,66,,,
abneigung,abneigung,NOUN,66,,,
bezwecken,bezwecken,VERB,66,,,
mitwirken,mitwirken,VERB,66,,,
lebensbild,lebensbild,NOUN,66,,,
tempelherr,tempelherr,NOUN,66,,,
schuljahr,schuljahr,NOUN,66,,,
verstoßen,verstoßen,VERB,66,,,
berechnung,berechnung,NOUN,66,,,
wegweiser,wegweiser,PROPN,66,,,
abschreiben,abschreiben,VERB,65,,,
fügung,fügung,NOUN,65,,,
mannichfaltig,mannichfaltig,ADV,65,,,
gewohnt,gewohnt,VERB,65,,,
erquickend,erquickend,ADV,65,,,
monde,monde,PROPN,65,,,
nacken,nacken,PROPN,65,,,
enthüllen,enthüllen,VERB,65,,,
volksbuch,volksbuch,NOUN,65,,,
lasten,lasten,NOUN,65,,,
frech,frech,ADV,65,,,
umgebend,umgebend,ADV,65,,,
abwechselung,abwechselung,NOUN,65,,,
forschen,forschen,VERB,65,,,
sorglos,sorglos,ADV,65,,,
erwärmen,erwärmen,VERB,65,,,
analog,analog,ADV,65,,,
